,key,path,found_perm,true_perm,correct,overlap
19,a,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/A/dark_davids_high_A_1.jpg,afd,afd,True,3
20,a,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/A/dark_davids_short_A_4.jpg,ahg,afd,False,1
21,a,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/A/dark_davids_short_A_2.jpg,ahd,afd,False,2
22,a,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/A/dark_davids_short_A_3.jpg,ahd,afd,False,2
23,a,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/A/dark_davids_short_A_1.jpg,ahd,afd,False,2
24,a,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/A/dark_davids_short_A_0.jpg,ahd,afd,False,2
25,a,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/A/dark_davids_medium_A_0.jpg,afd,afd,True,3
26,a,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/A/dark_davids_medium_A_1.jpg,afd,afd,True,3
27,a,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/A/dark_davids_medium_A_3.jpg,afd,afd,True,3
28,a,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/A/dark_davids_medium_A_2.jpg,afd,afd,True,3
29,a,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/A/dark_davids_medium_A_4.jpg,afd,afd,True,3
30,a,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/A/dark_john_honey_high_A_1.jpg,afd,afd,True,3
31,a,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/A/dark_john_honey_high_A_0.jpg,afh,afd,False,2
32,a,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/A/dark_john_honey_high_A_2.jpg,afd,afd,True,3
33,a,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/A/dark_john_honey_high_A_3.jpg,afd,afd,True,3
34,a,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/A/dark_john_honey_high_A_4.jpg,afh,afd,False,2
35,a,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/A/dark_john_honey_short_A_4.jpg,afd,afd,True,3
36,a,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/A/dark_john_honey_short_A_2.jpg,afd,afd,True,3
37,a,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/A/dark_john_honey_short_A_3.jpg,afd,afd,True,3
38,a,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/A/dark_john_honey_short_A_1.jpg,afd,afd,True,3
39,a,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/A/dark_john_honey_short_A_0.jpg,afd,afd,True,3
40,a,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/A/dark_john_honey_medium_A_1.jpg,afd,afd,True,3
41,a,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/A/dark_john_honey_medium_A_0.jpg,afd,afd,True,3
42,a,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/A/dark_john_honey_medium_A_2.jpg,afd,afd,True,3
43,a,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/A/dark_john_honey_medium_A_3.jpg,afd,afd,True,3
44,a,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/A/dark_john_honey_medium_A_4.jpg,afd,afd,True,3
45,a,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/A/dark_jack_cole_high_A_1.jpg,afd,afd,True,3
46,a,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/A/dark_jack_cole_high_A_0.jpg,ahd,afd,False,2
47,a,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/A/dark_jack_cole_high_A_2.jpg,afd,afd,True,3
48,a,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/A/dark_jack_cole_high_A_3.jpg,afd,afd,True,3
49,a,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/A/dark_jack_cole_high_A_4.jpg,afd,afd,True,3
50,a,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/A/dark_jack_cole_short_A_4.jpg,ahd,afd,False,2
51,a,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/A/dark_jack_cole_short_A_3.jpg,ghd,afd,False,1
52,a,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/A/dark_jack_cole_short_A_2.jpg,ahd,afd,False,2
53,a,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/A/dark_jack_cole_short_A_0.jpg,afd,afd,True,3
54,a,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/A/dark_jack_cole_short_A_1.jpg,ahd,afd,False,2
55,a,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/A/dark_jack_cole_medium_A_4.jpg,afd,afd,True,3
56,a,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/A/dark_jack_cole_medium_A_0.jpg,ahd,afd,False,2
57,a,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/A/dark_jack_cole_medium_A_1.jpg,afd,afd,True,3
58,a,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/A/dark_jack_cole_medium_A_3.jpg,afd,afd,True,3
59,a,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/A/dark_jack_cole_medium_A_2.jpg,afd,afd,True,3
60,b,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/high/B/dark_michaels_high_B_0.jpg,adc,ahc,False,2
61,b,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/high/B/dark_michaels_high_B_1.jpg,adg,ahc,False,1
62,b,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/high/B/dark_michaels_high_B_3.jpg,adc,ahc,False,2
63,b,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/high/B/dark_michaels_high_B_2.jpg,adg,ahc,False,1
64,b,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/high/B/dark_michaels_high_B_4.jpg,adc,ahc,False,2
65,b,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/short/B/dark_michaels_short_B_4.jpg,adc,ahc,False,2
66,b,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/short/B/dark_michaels_short_B_2.jpg,adc,ahc,False,2
67,b,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/short/B/dark_michaels_short_B_3.jpg,adc,ahc,False,2
68,b,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/short/B/dark_michaels_short_B_1.jpg,ahc,ahc,True,3
69,b,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/short/B/dark_michaels_short_B_0.jpg,ahc,ahc,True,3
70,b,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/medium/B/dark_michaels_medium_B_4.jpg,ahc,ahc,True,3
71,b,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/medium/B/dark_michaels_medium_B_2.jpg,ahc,ahc,True,3
72,b,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/medium/B/dark_michaels_medium_B_3.jpg,ahc,ahc,True,3
73,b,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/medium/B/dark_michaels_medium_B_1.jpg,ahc,ahc,True,3
74,b,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/medium/B/dark_michaels_medium_B_0.jpg,ahc,ahc,True,3
75,b,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/B/dark_davids_high_B_4.jpg,adc,ahc,False,2
76,b,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/B/dark_davids_high_B_2.jpg,adg,ahc,False,1
77,b,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/B/dark_davids_high_B_3.jpg,adg,ahc,False,1
78,b,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/B/dark_davids_high_B_1.jpg,adg,ahc,False,1
79,b,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/B/dark_davids_high_B_0.jpg,adc,ahc,False,2
80,b,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/B/dark_davids_short_B_4.jpg,gdg,ahc,False,0
81,b,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/B/dark_davids_short_B_3.jpg,adg,ahc,False,1
82,b,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/B/dark_davids_short_B_2.jpg,adc,ahc,False,2
83,b,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/B/dark_davids_short_B_0.jpg,adg,ahc,False,1
84,b,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/B/dark_davids_short_B_1.jpg,adg,ahc,False,1
85,b,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/B/dark_davids_medium_B_1.jpg,adg,ahc,False,1
86,b,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/B/dark_davids_medium_B_0.jpg,adg,ahc,False,1
87,b,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/B/dark_davids_medium_B_2.jpg,adg,ahc,False,1
88,b,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/B/dark_davids_medium_B_3.jpg,adg,ahc,False,1
89,b,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/B/dark_davids_medium_B_4.jpg,adg,ahc,False,1
90,b,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/B/dark_john_honey_high_B_0.jpg,ahc,ahc,True,3
91,b,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/B/dark_john_honey_high_B_1.jpg,ahc,ahc,True,3
92,b,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/B/dark_john_honey_high_B_3.jpg,ahc,ahc,True,3
93,b,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/B/dark_john_honey_high_B_2.jpg,ahc,ahc,True,3
94,b,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/B/dark_john_honey_high_B_4.jpg,ahc,ahc,True,3
95,b,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/B/dark_john_honey_short_B_4.jpg,gdc,ahc,False,1
96,b,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/B/dark_john_honey_short_B_3.jpg,adc,ahc,False,2
97,b,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/B/dark_john_honey_short_B_2.jpg,adc,ahc,False,2
98,b,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/B/dark_john_honey_short_B_0.jpg,adc,ahc,False,2
99,b,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/B/dark_john_honey_short_B_1.jpg,adc,ahc,False,2
100,b,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/B/dark_john_honey_medium_B_0.jpg,adc,ahc,False,2
101,b,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/B/dark_john_honey_medium_B_1.jpg,adc,ahc,False,2
102,b,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/B/dark_john_honey_medium_B_3.jpg,ahc,ahc,True,3
103,b,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/B/dark_john_honey_medium_B_2.jpg,ahc,ahc,True,3
104,b,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/B/dark_john_honey_medium_B_4.jpg,ahc,ahc,True,3
105,b,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/B/dark_jack_cole_high_B_0.jpg,adc,ahc,False,2
106,b,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/B/dark_jack_cole_high_B_1.jpg,ahc,ahc,True,3
107,b,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/B/dark_jack_cole_high_B_3.jpg,adc,ahc,False,2
108,b,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/B/dark_jack_cole_high_B_2.jpg,ahc,ahc,True,3
109,b,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/B/dark_jack_cole_high_B_4.jpg,adc,ahc,False,2
110,b,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/B/dark_jack_cole_short_B_4.jpg,adc,ahc,False,2
111,b,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/B/dark_jack_cole_short_B_2.jpg,adc,ahc,False,2
112,b,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/B/dark_jack_cole_short_B_3.jpg,adc,ahc,False,2
113,b,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/B/dark_jack_cole_short_B_1.jpg,adc,ahc,False,2
114,b,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/B/dark_jack_cole_short_B_0.jpg,adc,ahc,False,2
115,b,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/B/dark_jack_cole_medium_B_4.jpg,adc,ahc,False,2
116,b,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/B/dark_jack_cole_medium_B_1.jpg,adc,ahc,False,2
117,b,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/B/dark_jack_cole_medium_B_0.jpg,adc,ahc,False,2
118,b,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/B/dark_jack_cole_medium_B_2.jpg,adg,ahc,False,1
119,b,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/B/dark_jack_cole_medium_B_3.jpg,ahc,ahc,True,3
120,c,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/high/C/dark_michaels_high_C_3.jpg,gfg,ebg,False,1
121,c,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/high/C/dark_michaels_high_C_2.jpg,gfg,ebg,False,1
122,c,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/high/C/dark_michaels_high_C_0.jpg,gfg,ebg,False,1
123,c,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/high/C/dark_michaels_high_C_1.jpg,gfg,ebg,False,1
124,c,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/high/C/dark_michaels_high_C_4.jpg,ghg,ebg,False,1
125,c,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/short/C/dark_michaels_short_C_4.jpg,ghg,ebg,False,1
126,c,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/short/C/dark_michaels_short_C_1.jpg,ghg,ebg,False,1
127,c,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/short/C/dark_michaels_short_C_0.jpg,ghg,ebg,False,1
128,c,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/short/C/dark_michaels_short_C_2.jpg,ghg,ebg,False,1
129,c,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/short/C/dark_michaels_short_C_3.jpg,gfg,ebg,False,1
130,c,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/medium/C/dark_michaels_medium_C_4.jpg,efe,ebg,False,1
131,c,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/medium/C/dark_michaels_medium_C_1.jpg,ghg,ebg,False,1
132,c,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/medium/C/dark_michaels_medium_C_0.jpg,ghg,ebg,False,1
133,c,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/medium/C/dark_michaels_medium_C_2.jpg,gfg,ebg,False,1
134,c,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/medium/C/dark_michaels_medium_C_3.jpg,efe,ebg,False,1
135,c,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/C/dark_davids_high_C_4.jpg,ghg,ebg,False,1
136,c,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/C/dark_davids_high_C_1.jpg,ghg,ebg,False,1
137,c,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/C/dark_davids_high_C_0.jpg,ghg,ebg,False,1
138,c,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/C/dark_davids_high_C_2.jpg,ghg,ebg,False,1
139,c,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/C/dark_davids_high_C_3.jpg,ggh,ebg,False,0
140,c,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/C/dark_davids_short_C_4.jpg,ggh,ebg,False,0
141,c,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/C/dark_davids_short_C_0.jpg,ggh,ebg,False,0
142,c,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/C/dark_davids_short_C_1.jpg,ghg,ebg,False,1
143,c,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/C/dark_davids_short_C_3.jpg,efg,ebg,False,2
144,c,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/C/dark_davids_short_C_2.jpg,ghg,ebg,False,1
145,c,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/C/dark_davids_medium_C_2.jpg,gfg,ebg,False,1
146,c,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/C/dark_davids_medium_C_3.jpg,gfg,ebg,False,1
147,c,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/C/dark_davids_medium_C_1.jpg,gfg,ebg,False,1
148,c,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/C/dark_davids_medium_C_0.jpg,ghg,ebg,False,1
149,c,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/C/dark_davids_medium_C_4.jpg,ghg,ebg,False,1
150,c,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/C/dark_john_honey_high_C_3.jpg,bfg,ebg,False,1
151,c,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/C/dark_john_honey_high_C_2.jpg,efe,ebg,False,1
152,c,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/C/dark_john_honey_high_C_0.jpg,efe,ebg,False,1
153,c,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/C/dark_john_honey_high_C_1.jpg,bfg,ebg,False,1
154,c,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/C/dark_john_honey_high_C_4.jpg,bfg,ebg,False,1
155,c,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/C/dark_john_honey_short_C_4.jpg,gfg,ebg,False,1
156,c,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/C/dark_john_honey_short_C_0.jpg,ggf,ebg,False,0
157,c,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/C/dark_john_honey_short_C_1.jpg,ggh,ebg,False,0
158,c,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/C/dark_john_honey_short_C_3.jpg,gfg,ebg,False,1
159,c,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/C/dark_john_honey_short_C_2.jpg,ggf,ebg,False,0
160,c,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/C/dark_john_honey_medium_C_3.jpg,efg,ebg,False,2
161,c,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/C/dark_john_honey_medium_C_2.jpg,efg,ebg,False,2
162,c,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/C/dark_john_honey_medium_C_0.jpg,efg,ebg,False,2
163,c,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/C/dark_john_honey_medium_C_1.jpg,gfg,ebg,False,1
164,c,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/C/dark_john_honey_medium_C_4.jpg,efg,ebg,False,2
165,c,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/C/dark_jack_cole_high_C_3.jpg,efg,ebg,False,2
166,c,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/C/dark_jack_cole_high_C_2.jpg,efg,ebg,False,2
167,c,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/C/dark_jack_cole_high_C_0.jpg,gfg,ebg,False,1
168,c,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/C/dark_jack_cole_high_C_1.jpg,gfg,ebg,False,1
169,c,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/C/dark_jack_cole_high_C_4.jpg,gfg,ebg,False,1
170,c,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/C/dark_jack_cole_short_C_4.jpg,efg,ebg,False,2
171,c,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/C/dark_jack_cole_short_C_1.jpg,efg,ebg,False,2
172,c,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/C/dark_jack_cole_short_C_0.jpg,efg,ebg,False,2
173,c,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/C/dark_jack_cole_short_C_2.jpg,efg,ebg,False,2
174,c,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/C/dark_jack_cole_short_C_3.jpg,gfg,ebg,False,1
175,c,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/C/dark_jack_cole_medium_C_4.jpg,ghg,ebg,False,1
176,c,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/C/dark_jack_cole_medium_C_2.jpg,gfg,ebg,False,1
177,c,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/C/dark_jack_cole_medium_C_3.jpg,ghg,ebg,False,1
178,c,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/C/dark_jack_cole_medium_C_1.jpg,gfg,ebg,False,1
179,c,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/C/dark_jack_cole_medium_C_0.jpg,ghg,ebg,False,1
180,d,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/high/D/dark_michaels_high_D_4.jpg,fff,fff,True,3
181,d,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/high/D/dark_michaels_high_D_0.jpg,fff,fff,True,3
182,d,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/high/D/dark_michaels_high_D_1.jpg,fff,fff,True,3
183,d,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/high/D/dark_michaels_high_D_3.jpg,fff,fff,True,3
184,d,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/high/D/dark_michaels_high_D_2.jpg,fff,fff,True,3
185,d,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/short/D/dark_michaels_short_D_2.jpg,fff,fff,True,3
186,d,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/short/D/dark_michaels_short_D_3.jpg,ffh,fff,False,2
187,d,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/short/D/dark_michaels_short_D_1.jpg,fhf,fff,False,2
188,d,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/short/D/dark_michaels_short_D_0.jpg,hhh,fff,False,0
189,d,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/short/D/dark_michaels_short_D_4.jpg,ffh,fff,False,2
190,d,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/medium/D/dark_michaels_medium_D_2.jpg,ffh,fff,False,2
191,d,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/medium/D/dark_michaels_medium_D_3.jpg,ffh,fff,False,2
192,d,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/medium/D/dark_michaels_medium_D_1.jpg,fhf,fff,False,2
193,d,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/medium/D/dark_michaels_medium_D_0.jpg,fff,fff,True,3
194,d,/Users/jdreiling/Desktop/puck/puck//images/dark/michaels/medium/D/dark_michaels_medium_D_4.jpg,ffh,fff,False,2
195,d,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/D/dark_davids_high_D_2.jpg,fff,fff,True,3
196,d,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/D/dark_davids_high_D_3.jpg,fff,fff,True,3
197,d,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/D/dark_davids_high_D_1.jpg,fff,fff,True,3
198,d,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/D/dark_davids_high_D_0.jpg,hfh,fff,False,1
199,d,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/high/D/dark_davids_high_D_4.jpg,fff,fff,True,3
200,d,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/D/dark_davids_short_D_3.jpg,fff,fff,True,3
201,d,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/D/dark_davids_short_D_2.jpg,fff,fff,True,3
202,d,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/D/dark_davids_short_D_0.jpg,fhh,fff,False,1
203,d,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/D/dark_davids_short_D_1.jpg,fhh,fff,False,1
204,d,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/short/D/dark_davids_short_D_4.jpg,hhh,fff,False,0
205,d,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/D/dark_davids_medium_D_4.jpg,fff,fff,True,3
